id|cocktail_id|ingredient_id|portion|created_at|updated_at
1949|467|78|1 oz|2022-12-10 17:54:56.312928|2022-12-10 17:54:56.312928
1950|467|93|3/4 oz|2022-12-10 17:54:56.318513|2022-12-10 17:54:56.318513
1951|468|180|2 oz|2022-12-10 17:54:56.324293|2022-12-10 17:54:56.324293
1952|468|222|1 oz|2022-12-10 17:54:56.330232|2022-12-10 17:54:56.330232
1953|468|93|1/2 oz|2022-12-10 17:54:56.335825|2022-12-10 17:54:56.335825
1954|469|233|1/2 oz|2022-12-10 17:54:56.341767|2022-12-10 17:54:56.341767
1955|469|221|1/2 oz|2022-12-10 17:54:56.347483|2022-12-10 17:54:56.347483
1956|469|93|1/2 oz|2022-12-10 17:54:56.356385|2022-12-10 17:54:56.356385
1957|470|299|12 oz|2022-12-10 17:54:56.46758|2022-12-10 17:54:56.46758
1958|470|93|1.5 oz|2022-12-10 17:54:56.47375|2022-12-10 17:54:56.47375
1959|471|94|30 ml white|2022-12-10 17:54:56.480401|2022-12-10 17:54:56.480401
1960|471|300|5 ml|2022-12-10 17:54:56.591335|2022-12-10 17:54:56.591335
1961|471|301|30 ml|2022-12-10 17:54:56.700927|2022-12-10 17:54:56.700927
1962|472|94|1/4 glass|2022-12-10 17:54:56.707641|2022-12-10 17:54:56.707641
1963|472|302|3/4 glass|2022-12-10 17:54:56.817739|2022-12-10 17:54:56.817739
1964|473|139|cubes|2022-12-10 17:54:56.824175|2022-12-10 17:54:56.824175
1965|473|94|1 1/2 oz|2022-12-10 17:54:56.831143|2022-12-10 17:54:56.831143
1966|473|303|Add 10 oz|2022-12-10 17:54:56.947714|2022-12-10 17:54:56.947714
1967|474|94|2 cl|2022-12-10 17:54:56.954215|2022-12-10 17:54:56.954215
1968|474|189|2 cl|2022-12-10 17:54:56.960226|2022-12-10 17:54:56.960226
1969|474|210|2 cl|2022-12-10 17:54:56.96616|2022-12-10 17:54:56.96616
1970|475|194|1 oz|2022-12-10 17:54:56.97225|2022-12-10 17:54:56.97225
1971|475|98|1 oz|2022-12-10 17:54:56.978435|2022-12-10 17:54:56.978435
1972|476|238|1 1/2 oz|2022-12-10 17:54:56.984661|2022-12-10 17:54:56.984661
1973|476|103|3-4 oz|2022-12-10 17:54:56.99156|2022-12-10 17:54:56.99156
1974|476|78|3-4 oz|2022-12-10 17:54:56.999248|2022-12-10 17:54:56.999248
1975|476|47|3-4 oz|2022-12-10 17:54:57.005274|2022-12-10 17:54:57.005274
1976|476|98|1 oz|2022-12-10 17:54:57.011221|2022-12-10 17:54:57.011221
1977|107|3|2 jiggers|2022-12-10 17:54:57.017203|2022-12-10 17:54:57.017203
1978|107|25|Around rim put 1 pinch|2022-12-10 17:54:57.023363|2022-12-10 17:54:57.023363
1979|107|22|1 jigger|2022-12-10 17:54:57.029184|2022-12-10 17:54:57.029184
1980|107|36|3 dashes|2022-12-10 17:54:57.034685|2022-12-10 17:54:57.034685
1981|107|30|1 shot|2022-12-10 17:54:57.043667|2022-12-10 17:54:57.043667
1982|107|142|Fill to top with|2022-12-10 17:54:57.049899|2022-12-10 17:54:57.049899
1983|107|49|3 dashes|2022-12-10 17:54:57.055775|2022-12-10 17:54:57.055775
1984|126|3|1 shot|2022-12-10 17:54:57.061658|2022-12-10 17:54:57.061658
1985|126|30|30 ml|2022-12-10 17:54:57.067388|2022-12-10 17:54:57.067388
1986|126|178|Garnish with|2022-12-10 17:54:57.073378|2022-12-10 17:54:57.073378
1987|126|250|1 shot|2022-12-10 17:54:57.079337|2022-12-10 17:54:57.079337
1988|126|191|25 ml|2022-12-10 17:54:57.087434|2022-12-10 17:54:57.087434
1989|129|3|4.5 cL|2022-12-10 17:54:57.093825|2022-12-10 17:54:57.093825
1990|129|208|6 cl|2022-12-10 17:54:57.099841|2022-12-10 17:54:57.099841
1991|129|132|1|2022-12-10 17:54:57.105492|2022-12-10 17:54:57.105492
1992|129|142|2 cl|2022-12-10 17:54:57.110944|2022-12-10 17:54:57.110944
1993|129|48|3 cl|2022-12-10 17:54:57.116223|2022-12-10 17:54:57.116223
1994|129|49|3 cl|2022-12-10 17:54:57.121454|2022-12-10 17:54:57.121454
1995|129|304|2 drop|2022-12-10 17:54:57.219536|2022-12-10 17:54:57.219536
1996|144|4|1 1/2 oz|2022-12-10 17:54:57.224945|2022-12-10 17:54:57.224945
1997|144|103|3 oz|2022-12-10 17:54:57.230403|2022-12-10 17:54:57.230403
1998|144|82|2 oz|2022-12-10 17:54:57.236193|2022-12-10 17:54:57.236193
1999|147|40|3 parts|2022-12-10 17:54:57.244424|2022-12-10 17:54:57.244424
2000|147|4|1 part|2022-12-10 17:54:57.25265|2022-12-10 17:54:57.25265
2001|147|36|1 part|2022-12-10 17:54:57.260473|2022-12-10 17:54:57.260473
2002|147|103|2 parts|2022-12-10 17:54:57.271339|2022-12-10 17:54:57.271339
2003|147|254|1 part|2022-12-10 17:54:57.278544|2022-12-10 17:54:57.278544
2004|147|105|1 part|2022-12-10 17:54:57.285761|2022-12-10 17:54:57.285761
2005|147|47|2 parts|2022-12-10 17:54:57.292619|2022-12-10 17:54:57.292619
2006|165|182|1 oz|2022-12-10 17:54:57.29962|2022-12-10 17:54:57.29962
2007|165|128|Twist of|2022-12-10 17:54:57.306339|2022-12-10 17:54:57.306339
2008|165|174|Twist of|2022-12-10 17:54:57.313984|2022-12-10 17:54:57.313984
2009|165|5|1 oz red|2022-12-10 17:54:57.321822|2022-12-10 17:54:57.321822
2010|188|56|1|2022-12-10 17:54:57.32837|2022-12-10 17:54:57.32837
2011|188|9|1 oz|2022-12-10 17:54:57.33468|2022-12-10 17:54:57.33468
2012|188|8|1 oz|2022-12-10 17:54:57.340278|2022-12-10 17:54:57.340278
2013|193|130|Fill to top|2022-12-10 17:54:57.345998|2022-12-10 17:54:57.345998
2014|193|9|1 shot|2022-12-10 17:54:57.351614|2022-12-10 17:54:57.351614
2015|193|103|1 shot|2022-12-10 17:54:57.356927|2022-12-10 17:54:57.356927
2016|193|88|1 shot|2022-12-10 17:54:57.365781|2022-12-10 17:54:57.365781
2017|212|22|2 cl Smirnoff|2022-12-10 17:54:57.375679|2022-12-10 17:54:57.375679
2018|212|166|1 dash|2022-12-10 17:54:57.382045|2022-12-10 17:54:57.382045
2019|212|105|6 cl|2022-12-10 17:54:57.388347|2022-12-10 17:54:57.388347
2020|212|10|2 cl|2022-12-10 17:54:57.394356|2022-12-10 17:54:57.394356
2021|212|285|2 cl|2022-12-10 17:54:57.40105|2022-12-10 17:54:57.40105
2022|228|56|Juice of 1|2022-12-10 17:54:57.40979|2022-12-10 17:54:57.40979
2023|228|83|Juice of 1|2022-12-10 17:54:57.416038|2022-12-10 17:54:57.416038
2024|228|36|1/4 tsp|2022-12-10 17:54:57.422255|2022-12-10 17:54:57.422255
2025|228|138|1 tblsp|2022-12-10 17:54:57.428442|2022-12-10 17:54:57.428442
2026|228|14|2 oz|2022-12-10 17:54:57.434346|2022-12-10 17:54:57.434346
2027|228|33|""|2022-12-10 17:54:57.44026|2022-12-10 17:54:57.44026
2028|233|3|1/2 shot|2022-12-10 17:54:57.446829|2022-12-10 17:54:57.446829
2029|233|40|1 shot|2022-12-10 17:54:57.453856|2022-12-10 17:54:57.453856
2030|233|70|1/2 shot|2022-12-10 17:54:57.461134|2022-12-10 17:54:57.461134
2031|233|44|1/2 shot|2022-12-10 17:54:57.466962|2022-12-10 17:54:57.466962
2032|233|49|1/4 shot|2022-12-10 17:54:57.47293|2022-12-10 17:54:57.47293
2033|233|15|1/2 shot|2022-12-10 17:54:57.478658|2022-12-10 17:54:57.478658
2034|233|164|1/4 shot|2022-12-10 17:54:57.484356|2022-12-10 17:54:57.484356
2035|255|16|""|2022-12-10 17:54:57.49023|2022-12-10 17:54:57.49023
2036|255|105|""|2022-12-10 17:54:57.496756|2022-12-10 17:54:57.496756
2037|255|47|""|2022-12-10 17:54:57.503677|2022-12-10 17:54:57.503677
2038|255|93|""|2022-12-10 17:54:57.509653|2022-12-10 17:54:57.509653
2039|281|22|1 1/2 oz|2022-12-10 17:54:57.515745|2022-12-10 17:54:57.515745
2040|281|19|3/4 oz|2022-12-10 17:54:57.521283|2022-12-10 17:54:57.521283
2041|282|305|2 oz|2022-12-10 17:54:57.628417|2022-12-10 17:54:57.628417
2042|282|19|1/2 oz|2022-12-10 17:54:57.633856|2022-12-10 17:54:57.633856
2043|282|92|3/4 oz|2022-12-10 17:54:57.639671|2022-12-10 17:54:57.639671
2044|298|139|""|2022-12-10 17:54:57.645415|2022-12-10 17:54:57.645415
2045|298|40|1 part|2022-12-10 17:54:57.652487|2022-12-10 17:54:57.652487
2046|298|188|1-3 pint|2022-12-10 17:54:57.660356|2022-12-10 17:54:57.660356
2047|298|306|""|2022-12-10 17:54:57.782912|2022-12-10 17:54:57.782912
2048|298|22|1 part|2022-12-10 17:54:57.788674|2022-12-10 17:54:57.788674
2049|298|21|1 part|2022-12-10 17:54:57.794293|2022-12-10 17:54:57.794293
2050|298|9|1/2 part|2022-12-10 17:54:57.799846|2022-12-10 17:54:57.799846
2051|298|307|""|2022-12-10 17:54:57.903742|2022-12-10 17:54:57.903742
2052|314|188|1 pinch|2022-12-10 17:54:57.909715|2022-12-10 17:54:57.909715
2053|314|21|6 cl|2022-12-10 17:54:57.915405|2022-12-10 17:54:57.915405
2054|314|30|1.5 cl|2022-12-10 17:54:57.921224|2022-12-10 17:54:57.921224
2055|314|49|1 dash|2022-12-10 17:54:57.927288|2022-12-10 17:54:57.927288
2056|314|103|3 cl|2022-12-10 17:54:57.933048|2022-12-10 17:54:57.933048
2057|314|61|3 cl|2022-12-10 17:54:57.938903|2022-12-10 17:54:57.938903
2058|318|97|""|2022-12-10 17:54:57.944979|2022-12-10 17:54:57.944979
2059|318|22|""|2022-12-10 17:54:57.953212|2022-12-10 17:54:57.953212
2060|318|180|""|2022-12-10 17:54:57.960134|2022-12-10 17:54:57.960134
2061|318|150|""|2022-12-10 17:54:57.966219|2022-12-10 17:54:57.966219
2062|318|308|""|2022-12-10 17:54:58.071397|2022-12-10 17:54:58.071397
2063|329|139|crushed|2022-12-10 17:54:58.078105|2022-12-10 17:54:58.078105
2064|329|22|1 shot|2022-12-10 17:54:58.084279|2022-12-10 17:54:58.084279
2065|329|36|1 dash|2022-12-10 17:54:58.090158|2022-12-10 17:54:58.090158
2066|329|143|1 wedge|2022-12-10 17:54:58.096313|2022-12-10 17:54:58.096313
2067|329|238|1 shot|2022-12-10 17:54:58.102369|2022-12-10 17:54:58.102369
2068|329|309|1 shot|2022-12-10 17:54:58.208573|2022-12-10 17:54:58.208573
2069|329|103|1 splash|2022-12-10 17:54:58.217556|2022-12-10 17:54:58.217556
2070|329|47|1 splash|2022-12-10 17:54:58.223649|2022-12-10 17:54:58.223649
2071|329|241|1 splash|2022-12-10 17:54:58.230133|2022-12-10 17:54:58.230133
2072|338|22|1 oz|2022-12-10 17:54:58.236598|2022-12-10 17:54:58.236598
2073|338|134|""|2022-12-10 17:54:58.242796|2022-12-10 17:54:58.242796
2074|338|85|""|2022-12-10 17:54:58.250486|2022-12-10 17:54:58.250486
2075|338|150|1 oz|2022-12-10 17:54:58.259616|2022-12-10 17:54:58.259616
2076|343|25|1 1/3 cup superfine|2022-12-10 17:54:58.26694|2022-12-10 17:54:58.26694
2077|343|22|3 cups|2022-12-10 17:54:58.274045|2022-12-10 17:54:58.274045
2078|343|73|3 large|2022-12-10 17:54:58.281426|2022-12-10 17:54:58.281426
2079|358|139|4|2022-12-10 17:54:58.287372|2022-12-10 17:54:58.287372
2080|358|56|1/2|2022-12-10 17:54:58.29291|2022-12-10 17:54:58.29291
2081|358|22|5 cl|2022-12-10 17:54:58.301937|2022-12-10 17:54:58.301937
2082|358|161|1 dl Schweppes|2022-12-10 17:54:58.30826|2022-12-10 17:54:58.30826
2083|358|153|4 dashes|2022-12-10 17:54:58.314183|2022-12-10 17:54:58.314183
2084|379|139|cubes|2022-12-10 17:54:58.320246|2022-12-10 17:54:58.320246
2085|379|22|5 cl|2022-12-10 17:54:58.325964|2022-12-10 17:54:58.325964
2086|379|128|1 Slice|2022-12-10 17:54:58.331964|2022-12-10 17:54:58.331964
2087|379|48|7 cl|2022-12-10 17:54:58.337642|2022-12-10 17:54:58.337642
2088|386|26|""|2022-12-10 17:54:58.345948|2022-12-10 17:54:58.345948
2089|386|189|""|2022-12-10 17:54:58.352102|2022-12-10 17:54:58.352102
2090|386|99|""|2022-12-10 17:54:58.357927|2022-12-10 17:54:58.357927
2091|401|68|2 oz Hazlenut|2022-12-10 17:54:58.364488|2022-12-10 17:54:58.364488
2092|401|26|1 oz|2022-12-10 17:54:58.370422|2022-12-10 17:54:58.370422
2093|401|64|2 oz|2022-12-10 17:54:58.376559|2022-12-10 17:54:58.376559
2094|401|233|dash|2022-12-10 17:54:58.3828|2022-12-10 17:54:58.3828
2095|401|189|1 oz|2022-12-10 17:54:58.390158|2022-12-10 17:54:58.390158
2096|421|83|2|2022-12-10 17:54:58.396124|2022-12-10 17:54:58.396124
2097|421|73|3|2022-12-10 17:54:58.402166|2022-12-10 17:54:58.402166
2098|421|39|1 bottle|2022-12-10 17:54:58.407648|2022-12-10 17:54:58.407648
2099|421|103|1 cup|2022-12-10 17:54:58.413438|2022-12-10 17:54:58.413438
2100|421|47|1 cup|2022-12-10 17:54:58.41893|2022-12-10 17:54:58.41893
2101|433|40|20 cl|2022-12-10 17:54:58.424898|2022-12-10 17:54:58.424898
2102|433|25|60 ml|2022-12-10 17:54:58.432902|2022-12-10 17:54:58.432902
2103|433|293|1 tblsp|2022-12-10 17:54:58.438772|2022-12-10 17:54:58.438772
2104|433|18|6 cl|2022-12-10 17:54:58.444389|2022-12-10 17:54:58.444389
2105|433|30|90 ml|2022-12-10 17:54:58.450032|2022-12-10 17:54:58.450032
2106|433|176|Garnish with|2022-12-10 17:54:58.455585|2022-12-10 17:54:58.455585
2107|439|44|4 cl|2022-12-10 17:54:58.461027|2022-12-10 17:54:58.461027
2108|439|128|1|2022-12-10 17:54:58.466438|2022-12-10 17:54:58.466438
2109|439|129|100 ml|2022-12-10 17:54:58.473253|2022-12-10 17:54:58.473253
2110|439|153|3 drops|2022-12-10 17:54:58.480091|2022-12-10 17:54:58.480091
2111|449|257|1 1/2 cup mild|2022-12-10 17:54:58.486036|2022-12-10 17:54:58.486036
2112|449|128|2 2 inch strips|2022-12-10 17:54:58.491672|2022-12-10 17:54:58.491672
2113|449|310|1/4 tsp crushed|2022-12-10 17:54:58.600575|2022-12-10 17:54:58.600575
2114|449|72|2 tsp dried and chopped|2022-12-10 17:54:58.606039|2022-12-10 17:54:58.606039
2115|449|75|1 fifth|2022-12-10 17:54:58.61182|2022-12-10 17:54:58.61182
2116|462|83|1 slice|2022-12-10 17:54:58.617439|2022-12-10 17:54:58.617439
2117|462|96|1/2 oz|2022-12-10 17:54:58.623196|2022-12-10 17:54:58.623196
2118|462|142|3 oz|2022-12-10 17:54:58.628719|2022-12-10 17:54:58.628719
2119|462|88|1 1/2 oz|2022-12-10 17:54:58.634551|2022-12-10 17:54:58.634551
2120|462|105|3/4 oz|2022-12-10 17:54:58.640887|2022-12-10 17:54:58.640887
